"Date","SOFI","PTON","AAPL","AMD","AMC","FTCH","NVDA","JWN","OXY","F","AMZN","CCL","SWN","BAC","ABEV","T","NIO","VALE","PBR","SNAP","WBD","BBD","PLTR","NOK","INTC","ET","SHOP","NCLH","BABA","GRAB","META","UBER","TLRY","DNA","TSLA","GOLD","ZTO","MSFT","KGC","AAL","GSAT","PLUG","CMCSA","VZ","XOM","ITUB","GGB","PBR-A","CCJ","TWTR","TME","GOOG","PFE","MMM","M","CSCO","BEKE","DKNG","MRO","KMI","GOOGL","RIG","CSX","HPE","TELL","DVN","GM","CPG","JD","LCID","WFC","ENVX","PDD","XPEV","CLF","CS","BTG","AUY","RBLX","C","LUMN","ZM","NLY","CHPT","X","CANO","FCX","SLB","OPEN","APA","SNOW","HAL","MU","JPM","SQ","CDEV","MPW","WMB","CVX","AMCR","LYFT","HBI","WOOF","PYPL","BP","IQ","VICI","CD","ZI","EXC","NEOG","CRM","LYG","TRQ","COTY","NKLA","SE","HBAN","AVLR","MOS","SIRI","KOS","PINS","AFRM","AEO","DIS","NEM","WBA","STNE","PCG","TEVA","VIPS","TSM","DOW","GPS","MDT","KO","SAN","ROKU","RUN","BKR","RCL","COIN","HPQ","CTRA","SHEL","EQT","TAL","COP","MRVL","CVNA","PARA","BMY","LUV","GLW","FNMA","CVE","BILI","KEY","MDLZ","PG","SID","LU","GSK","ELAN","RKLB","LTHM","LAZR","DAL","JBLU","JNJ","NEE","ONEM","GME","KHC","TJX","MRK","BCS","NFLX","TOL","UAL","QS","IBN","MS","WMT","SBSW","AR","IS","URBN","CVS","TCOM","AVTR","QCOM","FMS","UPST"
2020-11-30,NA,114.4419982,122.0080016,93.0759996,3.976,55.7700006,134.5805022,28.6120002,16.3519998,9.214,159.4095978,21.524,2.954,28.8220002,2.84,21.9758308,46.4519998,15.3839998,10.266,46.4919998,27.9360002,4.908,24.6340004,4.04,50.158001,6.432,107.1089996,24.1860002,264.5700012,12.0025,282.5179992,51.9520004,8.684,NA,582.7199952,23.6079998,28.6059996,214.850003,7.29,15.15,0.328,24.7259996,51.118,61.1280008,39.6919998,4.7221764,4.426,9.996,10.258,47.1859994,16.6160002,90.4155,39.79,171.878003,10.904,43.7880004,63.5059996,50.7099998,6.176,14.448,90.2033006,2.032,30.242,11.542,1.604,14.9639998,44.3180008,1.878,85.3139998,9.876,28.5979998,NA,142.1859988,53.6559998,11.974,12.922,5.658,5.434,NA,56.5880006,10.514,424.2159974,8.142,31.5840008,15.3460002,11.95,24.1119992,21.8040002,21.2639998,13.458,330.352008,17.7460002,68.7039994,120.647998,205.928,1.252,19.8559996,21.5159998,89.5160004,11.462,42.0759994,14.176,NA,215.1059966,20.9,22.7300002,25.6179998,18.2559996,46.772,29.3680458,37.6260002,230.952002,2.002,10.358,7.366,18.792,184.7880006,12.7,168.9199982,21.794,6.442,1.888,68.6499986,NA,18.4559998,151.6880004,59.587999,40.5079994,72.4279998,12.602,9.768,25.2739998,100.1300004,53.677999,21.2399998,113.1519986,52.4759994,3.138,289.2179992,60.7020014,19.966,80.9740006,NA,22.83,16.8619998,36.0459998,14.316,70.5559998,40.8540006,45.49,239.5600006,36.31,62.2160004,47.2919998,37.5339996,2.742,5.23,63.118001,15.8660002,58.3279998,138.2819976,4.602,15.4859996,38.0261018,29.6959998,10.016,15.126,21.556,41.3180002,15.396,147.9079986,73.5839982,34.8439996,4.098,33.2859994,65.1859992,77.7022902,7.722,498.8979982,46.7800002,47.2500002,40.2359992,13.302,63.6379992,150.8320006,14.342,3.94,NA,27.9419998,70.3959992,34.2860008,27.1720002,151.1879976,42.078,NA
2020-12-07,NA,116.1519988,123.1119996,92.0260012,3.882,59.186001,131.7460022,31.3860006,19.7819994,9.212,156.573999,22.6200004,3.09,28.9,3.036,23.2039276,44.5760002,16.4840006,10.87,51.0160014,28.622,5.16,27.6800004,4.146,50.1899996,6.752,106.998401,27.1720002,264.6599976,12.6054,279.5139954,53.5159994,8.052,NA,626.6359984,23.4400004,28.0420004,213.175998,7.42,17.4079994,0.318,26.8380002,51.2019996,61.0239988,42.75,5.022259,4.508,10.682,12.33,49.042,18.2039996,89.7925994,41.7019996,173.0820006,11.528,44.4099992,65.8179986,49.5839996,7.054,14.742,89.486699,2.344,30.3800002,12.084,1.422,16.072,43.4659994,2.306,82.328,9.914,29.18,NA,150.767999,46.15,13.204,12.858,5.646,5.614,NA,58.9740006,10.164,400.0359984,8.27,39.5480004,18.4139998,12.99,24.596,23.1500002,25.8419998,15.398,375.4919982,19.6119998,71.804001,120.951999,213.2939972,1.68,20.672,22.006,91.708,11.494,47.1169998,14.02,NA,215.0139984,21.9620004,21.9080002,25.5600004,18.43,41.7299996,29.3865904,39.454001,224.2940002,1.9,11.694,7.162,18.3720002,199.8899994,12.956,165.4380002,22.2639996,6.47,2.204,70.2939986,NA,19.5940002,158.447998,60.1959992,41.8740006,73.8240006,12.24,10.53,25.2080002,104.9419996,54.1699996,21.4099996,112.359999,53.1800002,3.228,313.0400024,58.5840004,22.5920002,80.7840012,NA,23.3340004,16.8740002,37.7239996,13.966,68.7939986,43.1360002,43.2459998,258.8900024,36.2759996,60.832,46.7219992,37.1959998,2.768,5.95,74.5060014,15.9599998,57.8000008,136.831998,5.268,14.324,38.4584008,29.0959998,10.258,16.566,36.3779994,42.246,15.294,151.7640014,73.5399994,37.3440012,3.719,34.0659994,66.1199982,79.2194672,7.616,505.270001,45.5159996,48.8520004,63.5940004,13.96,64.0600014,147.973999,14.612,4.626,NA,27.188,72.9619996,34.014,26.962,154.574002,41.3779996,NA
2020-12-14,NA,132.0660004,126.565999,96.3019988,2.896,60.9120002,133.05,30.688,19.2320002,9.026,160.0078002,21.4619998,3.174,28.6159994,3.12,22.725076,44.3739998,16.9340002,11.198,52.168,28.5399998,5.312,26.5579998,4.03,50.0739998,6.894,112.8308016,25.3359996,259.4920016,12.9464,275.2580016,50.8400002,8.484,NA,649.3500122,23.0480004,27.3580002,217.123999,7.29,16.7760002,0.336,28.9659996,51.2380006,60.1819992,43.0340006,5.121187,4.708,11.016,13.438,53.8739998,18.5779998,87.6973984,38.2939994,175.2479982,10.44,44.7880006,63.9519998,52.7960008,6.848,14.438,87.3725982,2.48,29.963333,12.1,1.312,15.76,41.5479988,2.4,81.0939988,9.965,29.2999996,NA,145.7879974,47.3640008,13.534,12.628,5.616,5.584,NA,59.454,10.336,401.4099976,8.362,35.4180002,17.7960002,13.364,24.367999,22.6459996,28.394,15.616,329.5039978,19.7859996,72.2800004,119.6080002,225.824002,1.718,21.1299998,21.7139998,88.6200026,11.486,49.086,14.094,NA,228.9099976,21.7540004,19.521,25.986,18.6939998,42.09,30.1626254,40.2590004,223.6779968,1.89,12.248,6.842,16.8379998,193.948001,12.47,175.0380004,22.9800002,6.356,2.14,70.4259996,NA,19.2679996,172.5600004,59.7960006,40.9640002,79.940001,12.124,10.282,24.9880002,104.4059984,54.1020012,20.464,114.7759992,53.4360006,3.178,328.0940062,61.4159994,21.572,73.5980012,NA,23.9159992,17.1579998,37.4459998,13.758,69.2199996,42.078,45.8819998,261.2399962,35.431999,62.1080002,45.9659988,36.580001,2.48,5.99,80.112001,15.576,57.6380006,137.4119994,5.61,14.352,37.6998368,29.996,10.3442,16.6720002,25.6140008,41.082,14.54,151.4880004,74.4940018,38.842,3.544,34.5139998,66.7819992,76.3320602,7.732,526.876013,45.4979996,46.1600006,64.4720008,14.198,63.7820006,145.7419984,15.016,5.066,NA,26.7920004,69.6139998,34.5360002,27.352,148.2679992,41.9019996,36.443333
2020-12-21,NA,157.7700005,130.76000225,92.437502,2.585,64.2474995,131.53374875,30.12249975,17.4874995,8.8925,159.633255,20.66249975,3.3925,29.73999925,3.035,21.686178,47.32750025,16.8799995,10.875,51.58500125,27.8525,5.265,28.2475005,3.8875,46.54249975,6.505,122.4454995,24.23500025,248.609997,13.4295,268.847496,53.0424995,8.5825,NA,649.487503,22.8175,28.0925,222.5750005,7.365,15.7825,0.375,34.94499975,50.20250025,59.07000075,41.64000025,5.047403,4.6825,10.66,13.37,54.45499975,18.8549995,86.67625025,37.2075005,174.737503,10.6175,44.6225005,66.94750025,52.9350005,6.575,13.8575,86.4646245,2.2675,29.913333,11.6975,1.3375,15.28,41.535001,2.29,83.34499925,10.01,29.6749995,NA,144.72249975,44.4224995,14.0075,12.475,5.5975,5.655,NA,60.45999925,9.865,394.25500475,8.395,43.80499925,16.98,13.88,24.69000075,21.67500025,28.875,14.545,336.42500325,19.29,70.6100005,123.7024995,233.5099985,1.6125,21.48250025,20.7000005,85.36750025,11.5425,49.58749975,14.4525,NA,239.82250175,20.8574995,17.13250025,25.855,19.10249975,45.71,29.745007,40.60499925,227.71249775,1.9,12.7,7.1575,15.6575,196.449997,12.2975,181.57749925,22.26499975,6.29,2.3475,71.55749875,NA,19.71999975,172.1049995,60.0975,39.857499,84.95249925,12.4,9.7475,25.81749975,104.62500175,54.82250025,20.40000025,114.26249875,53.0225,3.0975,356.56499475,68.48500075,21.145,70.897501,NA,24.15749975,16.94000075,35.56250025,13.7075,69.28249925,39.71000125,46.96500025,278.7074965,35.42,61.3975,46.0374995,36.15999975,2.4025,5.77,84.56999975,16.00250025,57.509999,137.032501,5.875,14.35,36.8780585,30.17750025,10.255,18.7650005,35.20000075,39.7625,14.255,152.537502,74.6050015,42.9575005,4.731875,34.6849995,67.1324995,76.0042935,7.92,521.17248525,45.71,43.60000025,113.0324995,13.8,67.692499,144.22249975,15.6125,5.6275,NA,26.46,67.97750075,32.7925,27.13000025,147.22249975,41.34,44.80499925
2020-12-28,NA,152.24000175,134.4925,91.55500025,2.24,63.3925,130.1100005,31.02500025,17.46499975,8.84,164.35924925,21.6475,3.04,30.1074995,3.065,21.589879,46.83000075,16.82000025,11.12,49.727499,29.76000025,5.2775,24.7349995,3.9075,48.75749975,6.1925,115.34050175,25.49749975,232.43499775,12.975,274.7024995,52.09750075,8.37,NA,682.532501,22.94250025,28.5175,223.302498,7.3775,15.95999975,0.355,33.5324995,51.56750025,58.67,41.45750025,5.051525,4.6825,10.9175,13.485,54.31750125,18.9825,87.8276235,36.8550005,174.36500175,11.6125,44.69749925,62.50250075,48.1450005,6.6675,13.6125,87.7576255,2.2325,30.08750025,11.7475,1.3075,15.65249975,41.67749975,2.3225,86.29249975,10.055,29.91000025,NA,166.692501,41.17,14.125,12.79,5.6,5.7125,NA,61.1400005,9.775,348.965004,8.4575,41.3625,16.59,13.735,25.48,21.6649995,24.13,14.28,297.29499825,18.88749975,71.99250025,125.69499975,219.004997,1.5275,21.68750075,20.05249975,84.8225005,11.675,49.62250025,14.575,NA,233.11749675,20.90250025,17.4125,25.55500025,20.6225,46.5424995,29.991084,40.0025005,223.00749975,1.9725,12.3275,6.98,15.94375,191.107502,12.4925,167.737503,22.11500025,6.385,2.36,67.28000075,NA,20.17000025,179.62749875,59.9574995,39.57250025,83.3149985,12.27,9.6275,26.9350005,107.41250075,54.897501,20.265,115.86999875,54.3925,3.1025,337.6849975,67.107499,20.9224995,73.23249975,NA,24.30749975,16.3275,35.80249975,12.69,69.9675005,39.59249975,47.06250025,247.96999725,36.90250025,61.6224985,46.3225005,35.94999975,2.3425,5.99,85.97499825,16.22,58.2975005,138.5024985,6.0225,14.1975,37.49745175,30.4550005,10.285,18.3775005,33.38749975,40.23750025,14.7225,155.19000225,75.9700015,43.34000125,4.904375,34.85999975,68.245001,77.35210025,8.0575,528.82749925,44.57499975,43.8900005,99.73499875,14.585,68.03249925,144.46249775,15.93499975,5.3625,NA,25.71750025,68.00750175,32.72749975,27.29750025,149.63000075,41.6150005,40.75
2021-01-04,14.8699998,150.2260012,129.9979996,93.0280016,2.038,61.8759994,131.5069994,32.6359998,19.462,8.814,158.8838014,20.5179996,3.178,31.5660006,3.036,22.2749234,54.078,18.2200002,11.542,50.978,33.0860004,5.092,24.3420006,3.978,51.0439996,6.512,112.9380006,24.278,231.7899994,13.243,267.9059996,53.4079994,10.386,NA,783.3839966,24.4280002,28.462,217.1499968,7.818,15.318,0.422,40.1579994,50.65,58.6099998,44.0059998,4.9332236,5.224,11.356,14.274,53.096,20.486,87.9891008,37.0120002,170.795999,11.92,44.4720002,61.8579994,48.6410004,7.404,14.182,87.6123014,2.638,30.6133336,11.848,1.36,17.6980002,42.3059998,2.628,89.8940002,10.026,31.908,13.2325,178.323999,43.6220002,16.6500002,13.528,5.802,5.922,NA,63.696,10.244,351.4659974,8.232,38.6400002,19.8800004,14.836,29.598,23.8419998,26.306,16.2960002,286.8779968,20.1060002,76.990001,130.9920014,231.7459992,1.772,20.8479996,21.0299998,88.562001,11.56,47.9859992,14.992,NA,234.2320008,22.9859998,18.7440004,25.044,18.4919996,44.55,29.8102708,41.0630004,219.599997,1.926,13.9,6.884,16.7760004,201.4919984,13.674,160.3679992,25.5979994,6.252,2.708,69.3699998,NA,21.3720006,178.5019988,63.95,43.2119996,80.7639982,12.304,10.832,28.9859996,116.0399994,56.9979994,20.6599998,118.0479982,51.2999998,3.26,354.8900026,83.131999,21.9159998,72.484001,NA,24.962,17.024,39.082,14.374,67.5619996,42.864,47.7060004,258.2560028,38.7940002,61.8960008,46.3480004,36.2839998,2.176,6.572,106.5339996,17.546,57.9439988,138.8640014,6.794,14.048,38.7744704,30.9959998,10.3726,20.7260002,31.4360004,39.782,14.418,159.0159972,77.5679992,42.580001,4.4375,33.8109996,68.6600008,78.5286256,8.11,512.6879944,42.9240006,43.0960008,58.2559998,14.854,72.3380004,146.4440004,16.6679998,6.054,NA,26.1379996,72.3719988,33.6580002,28.2639998,152.8919982,42.9720002,50.5239998
2021-01-11,19.1740004,159.771997,128.9440002,92.678,2.236,60.2560004,133.3955016,36.7720008,22.332,9.772,156.3264986,20.4159998,3.696,33.4379998,3.092,21.8564952,60.8060006,18.41,11.352,52.7200004,36.2259994,5.092,25.6339998,4.006,55.7120012,7.07,118.3005996,25.0139998,234.9420014,14.306,251.3139982,56.9920006,15.792,NA,837.23999,23.496,29.6580002,214.8859984,7.158,15.6220002,0.816,63.2339996,49.9919998,57.24,48.2679998,4.9711462,5.11,11.146,13.688,46.6820006,21.4999998,87.4404008,37.0520004,165.9899996,13.118,45.418001,63.828,54.0479994,8.198,15.278,86.995099,3.21,31.5620002,12.26,1.714,19.4039998,48.6119996,2.872,89.273999,15.9580002,33.5540002,13.444,167.0459992,49.6900002,17.8160002,13.91,5.166,5.298,NA,66.6420012,10.96,365.3839966,8.242,43.4080002,22.4499998,15.468,30.8419998,25.4919994,26.6660006,17.722,295.6299988,21.3539998,80.012001,139.6860014,228.895999,2.325,20.986,22.2740002,93.1539976,11.408,49.0909996,15.696,28.5549995,240.3779968,24.7799998,19.6799996,25.264,17.768,44.7599988,30.3395148,41.8039996,216.1380004,1.946,12.064,6.99,19.3799994,222.006,14.852,158.1459992,28.1739996,5.868,2.888,72.0479996,109.435,23.0380002,175.2139982,62.3400012,48.5679994,79.3740006,12.112,11.622,28.7720002,123.3020002,59.3780008,22.4739992,117.8179994,49.6800006,3.402,410.7559998,90.572,23.0540002,73.1199996,NA,25.6380002,18.782,40.7899996,17.0580002,65.7059996,46.5599992,50.6400008,287.2799988,43.4519996,65.5380004,47.8080004,37.5999992,2.012,6.322,118.6139998,18.6900002,57.2620002,136.5480012,6.86,14.514,38.6827088,31.6559996,10.416,21.5540002,31.8319996,40.3220002,14.984,159.2679992,81.1699996,42.1399992,7.335,32.2219996,68.2759996,79.3854954,8.26,499.9960022,44.3179994,44.2780006,55.208001,15.094,75.8259996,147.0639982,16.2580002,7.236,11.76,28.7339996,75.712001,32.9760004,29.4600004,157.1839996,41.8900004,58.3419998
2021-01-18,22.25,155.95249925,133.95000075,90.62999925,3.13,61.2874995,134.9275015,36.432501,22.28000025,10.9825,162.29199975,20.65250025,3.5275,32.10749975,2.9625,21.8410115,59.10999975,17.435,10.6075,52.6400005,36.740001,4.8125,27.88000075,4.1875,58.94499975,6.7,119.24500075,25.0175,258.93999475,15.715,268.987503,55.6950005,18.70500025,NA,846.65750125,23.5924995,31.6274995,222.924999,7.08,15.9475,1.1425,64.88250075,48.885,57.2624995,48.4775,4.63932375,4.6775,10.3975,12.5825,47.1774995,26.50250025,93.3757495,36.56499975,169.76249675,12.5325,45.1025,70.257499,52.64000025,8.3975,15.43,93.015625,2.91,30.42666675,12.2625,2.77,19.03999925,55.29500125,3.1025,94.1175005,19.0299995,32.2475,14.5725,171.11249925,54.24999975,16.88249975,13.72,5.1025,5.205,NA,62.535,11.095,385.71999375,8.3075,40.15249925,20.0024995,15.34,30.80249975,24.84250025,29.25999975,17.07749925,285.022499,19.81750025,84.07250025,135.65749725,224.10249725,2.365,21.6374995,22.03750025,93.407501,11.13,48.45249925,15.5325,26.55000025,248.0374985,24.3375,20.52750025,26.09500025,18.21,46.5299995,30.5688305,42.397499,222.03499975,1.9025,11.6075,6.7525,19.96500075,233.81000125,14.4775,163.3825035,28.48749975,5.9675,2.705,72.5625,111.52999875,23.45000025,172.489998,62.35749975,47.69000075,80.28750025,11.995,12.3125,29.65999975,131.31000125,57.795,22.30749975,118.02250125,48.65750025,3.2325,427.282509,85.330002,22.61999975,72.7300015,NA,25.24250025,18.45750075,40.10999975,16.3975,72.52750025,44.30999975,53.500001,272.7249985,44.450001,65.432499,47.5699995,38.12999925,1.8475,6.1,128.32749925,18.29750025,56.652499,131.6349985,6.1775,14.9375,38.922309,30.7549995,10.43625,22.19249975,32.26749925,40.6499995,15.315,162.61000075,83.69499975,49.5200005,11.65750025,32.72750025,67.61000075,78.19894775,7.9075,558.2800065,48.9074995,43.66499975,50.15750025,15.1725,74.664997,145.0200005,16.895,6.75,12.6325,26.945,74.71250175,33.88000025,30.28250025,163.885002,41.82249925,59.43500025
2021-01-25,20.73,148.3700012,139.4380006,90.1679976,10.234,60.0600004,132.0940002,37.7160014,20.6959998,10.904,162.9652986,19.0659996,3.58,30.3800002,2.86,21.9682782,58.5640008,16.7060002,10.276,52.3920008,41.2059996,4.574,36.2879998,5.076,55.1639992,6.468,113.5386,23.594,260.428006,14.072,271.106,51.3660004,18.3120002,NA,851.402002,22.6880008,34.0580002,233.129999,6.962,16.5579998,1.106,66.3539992,49.7299994,56.0479996,45.804,4.3561416,4.402,10.01,12.7,49.5599992,26.8899996,93.4628006,36.518001,178.4139984,15.692,45.182,62.9740004,53.9800002,7.526,14.814,93.017299,3.176,28.737333,12.498,3.26,17.018,51.2980002,2.818,93.108,23.1500002,30.8959998,13.146,171.156,51.3900002,15.9020002,13.372,4.994,4.798,NA,59.840001,13.126,377.523999,8.3,39.6380004,18.4079998,13.136,27.2960004,22.6279994,26.2700004,14.97,276.002008,18.002,78.5079986,130.0679994,212.828003,2.386,21.1140002,21.3999998,88.5359988,11.072,45.668,15.5700002,26.7600002,238.1579986,22.7820002,21.4539994,25.6400002,17.3640002,48.4319992,30.0741804,41.7560004,225.803998,1.812,10.924,6.726,24.2459998,217.6339998,13.416,152.6139984,27.1819996,6.428,2.42,68.8600006,105.4159988,23.1540002,168.9059998,60.2679992,49.8239998,72.9500002,11.238,12.194,28.028,125.2520006,54.7280008,20.8900002,114.2500002,48.7800006,3.004,405.0680056,73.0499986,20.552,67.0300002,NA,24.7400004,18.5679996,37.9440002,16.3499996,77.5699996,41.2100008,52.6419996,258.129999,50.9479996,63.002001,44.8239998,36.633999,1.976,5.85,122.7180006,17.228,56.687999,130.4560028,5.892,16.0400002,39.0742254,29.7320004,10.396,19.98,35.1440004,38.9560006,14.622,167.3260012,83.124002,50.1219992,54.5440006,34.0699996,64.722,75.0877854,7.448,542.5960084,52.3060004,41.0160004,46.144,14.806,69.6759994,144.3579986,15.154,7.194,11.942,27.932,72.8240006,32.2019992,29.5620004,158.4899994,41.5499998,64.7699992
2021-02-01,24.6440002,149.5039978,135.444,88.0300004,8.802,64.5940002,135.1589998,34.9840004,21.5999994,11.154,167.1855986,20.2099998,4.064,31.4879998,2.922,21.6797584,57.0019996,16.7539996,10.798,59.385999,41.3580002,4.722,32.5679994,4.542,57.868,6.606,123.0611984,23.6140002,263.0499998,14.224,266.0659974,56.5539992,24.2799998,NA,853.9019896,22.3080002,34.9799996,241.2739962,7.118,17.1240002,1.09,65.783998,50.872001,54.8059998,47.25,4.352844,4.328,10.584,13.884,54.9059998,26.358,100.593001,35.0879996,176.2619996,14.682,46.4660012,63.2360014,60.218,7.654,14.05,100.135301,3.356,29.5319994,12.71,3.35,17.594,53.404,3.112,94.6919982,30.3400002,31.5320004,15.264,188.4980014,47.7719998,15.7420002,13.492,5.012,4.862,NA,60.8200004,11.8,392.7619994,8.408,39.7520002,17.0199996,13.668,29.4199998,23.7339998,27.682,15.9299998,299.4019958,18.5560002,80.7020004,134.9199982,231.122003,3.022,21.8219998,21.7480002,88.1380006,11.096,49.4619994,15.48,25.9740002,256.5440002,21.2059996,22.6679996,26.69,18.4460002,54.0560012,30.6362338,41.4780008,234.8700012,1.876,12.076,6.904,23.792,243.2660004,13.712,163.4760008,27.3680006,6.174,2.48,76.3059996,108.7559984,23.9580002,177.1500002,59.0760002,49.0500008,79.7399992,11.81,12.242,31.9080002,127.7059998,55.2580002,21.41,114.6319992,48.9739998,3.148,426.5180054,72.840001,21.3079998,69.2539992,NA,25.34,18.4500004,36.7519988,16.916,79.2259994,42.663999,51.4379998,280.275995,52.1500006,61.9319992,47.2279998,36.6540002,1.944,6.304,133.672,18.0359998,55.7799996,129.0619994,5.81,16.7420004,36.9066064,29.1279998,10.5,19.4339996,32.8720002,39.696,15.1,162.1800018,82.8559996,54.4879998,26.2340002,33.227999,66.7080018,73.3358778,7.738,545.9199828,52.3459998,41.4720002,44.804001,17.2979998,70.945999,141.626001,16.032,7.25,11.95,28.1179998,72.3419998,32.5459996,29.8059998,156.4940002,35.3119994,75.2919998
2021-02-08,23.2160002,147.7879974,135.7619996,92.2320008,5.736,66.9360002,147.3565032,34.6319992,25.214,11.63,164.5436004,20.9819998,4.362,33.0540002,2.818,21.666163,60.6579992,17.562,10.478,62.6759994,45.0339996,4.732,34.9879998,4.178,59.8540002,6.854,143.1859986,24.108,266.7299988,14.21,269.7580018,60.6840004,39.5019996,NA,829.095996,22.348,37.3879998,243.7080044,7.34,17.3760002,2.08,65.0360016,52.7559998,54.7619994,50.8419996,4.253916,4.462,10.412,15.5540002,65.2599994,26.432,104.7179992,34.7360008,179.7380006,15.244,47.9100008,67.0980004,61.414,8.936,14.724,104.3016998,3.574,29.5199996,13.926,3.586,19.326,54.9840002,3.178,97.743999,34.1080002,33.2220002,16.213,194.803998,47.6300002,16.638,13.834,5.046,4.916,NA,63.4440004,12.138,427.5439942,8.558,39.318001,16.5420002,14.844,31.5199998,26.3500004,32.574,17.4280002,304.580005,19.9380004,84.834001,139.9800018,262.8519958,3.326,22.4079998,22.538,91.9059998,11.388,55.596,18.3299996,26.212,286.5900024,21.7240004,25.2939994,26.932,20.7820004,56.868,30.7532098,43.7970002,238.7919982,2.026,13.516,6.996,22.764,271.9679992,14.316,176.7899994,28.4159998,6.078,2.876,82.282001,131.1740004,24.8560002,189.2840028,59.4899994,50.4080002,89.6279998,11.906,11.972,33.5659994,135.228,57.4879988,22.606,118.3699996,50.041999,3.434,461.196002,79.3860002,22.6120002,68.7959976,NA,27.2819996,17.7499996,38.1859994,16.9580002,85.7859998,46.9019998,51.8739998,293.877997,56.3220002,59.9940004,51.4919998,36.918,1.912,6.532,148.4339964,18.944,55.5279998,128.4020004,6.314,17.15,36.264273,29.0860002,10.45,21.8899998,34.778,42.9320008,16.4759996,166.128,83.6440004,57.7699996,13.2505,34.4879996,68.9179992,71.5095412,8.086,556.9380128,55.5419996,43.765999,47.1099996,17.7259998,74.226001,144.6960022,17.6619998,8.332,12.554,30.3739998,73.622,36.3980004,30.1599998,146.506,35.5239988,88.9199996
2021-02-15,23.52499975,140.81750125,130.9025,89.9050005,5.6025,70.0474985,149.97937375,36.2975005,25.9725,11.5075,164.446499,23.28749975,4.4,34.3525,2.83,22.04871625,56.50500025,18.02500025,10.6225,63.4799995,49.30249975,4.6525,27.2725,4.1075,62.2349995,6.9075,142.9645005,25.67750025,267.40750125,13.92,269.62250525,59.68,30.6125,NA,790.762497,20.6575005,37.04999925,243.164997,6.79,18.04999975,2.32,55.33749975,52.62250025,56.14250125,52.3199995,4.264221,4.5375,10.6275,16.57000025,72.57250025,27.14749925,105.8568745,34.6449995,177.29749675,14.7675,46.1949995,67.0874995,59.6375,9.425,14.9775,105.29924975,3.565,30.23750025,14.0925,3.6875,20.9925005,52.7699995,3.465,105.45749825,54.97999975,36.5425005,16.03500025,199.3475,42.61250025,16.97750025,14.11,4.835,4.525,NA,64.535001,11.8,427.27500925,8.3625,36.80750075,17.81499975,14.9475,34.67000125,26.34500025,31.7575,18.23,290.7774965,20.23,88.32250025,145.84,273.595001,3.5575,21.87500075,22.72499975,94.9624995,11.3475,58.14125075,17.9175005,23.98,294.930008,23.0225,25.10500025,27.39249975,21.275,54.94500075,29.998217,42.3862495,247.45499825,2.1225,15.0425,7.3175,21.3450005,273.465004,15.03,172.46750275,29.4525,6.0075,2.825,86.83500125,110.8050005,24.95499925,184.8600005,57.205,49.11999975,92.6849975,11.7275,11.1625,34.66500025,136.902504,58.81000025,23.38250025,116.64000125,50.3200005,3.5575,461.74250025,71.7524985,23.31499975,75.825001,NA,26.73750025,18.37749925,39.835001,18.42749975,87.48500075,48.579999,51.42500025,298.99999225,61.245,60.4025,52.29,38.02749975,1.8775,6.89,145.68749975,19.785,55.06000025,128.25750175,6.2775,16.6749995,35.86358075,30.26750025,10.755,21.2575,34.02749925,44.7725,16.9624995,164.862503,80.17500075,56.2874995,11.045625,37.205,67.58000175,71.44799625,8.49,549.2649995,54.3125,46.19499975,60.8549985,17.76249975,75.5825005,142.21500025,18.72499975,9.2975,12.535,30.4324995,71.29499825,38.43750125,29.21749975,145.1900025,36.5474995,87.8925
